hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date_month_num,arrival_date,total_nights,total_guests,lead_time_bucket,estimated_revenue,revenue_at_risk,cancellation_status,has_deposit
Resort Hotel,0,89,2016,February,9,25,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,46.4,0,1,Check-Out,2016-02-29,2,2016-02-25,4,2.0,31-90 days,185.6,0.0,Not Canceled,No
Resort Hotel,0,16,2016,February,9,27,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Check-Out,2016-02-29,2,2016-02-27,2,2.0,8-30 days,96.0,0.0,Not Canceled,No
Resort Hotel,0,17,2016,February,9,26,1,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,0.0,0,Transient-Party,44.5,0,0,Check-Out,2016-02-29,2,2016-02-26,3,2.0,8-30 days,133.5,0.0,Not Canceled,No
Resort Hotel,0,38,2016,February,10,28,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,54.0,1,0,Check-Out,2016-02-29,2,2016-02-28,1,2.0,31-90 days,54.0,0.0,Not Canceled,No
Resort Hotel,0,17,2016,February,9,26,1,2,2,0.0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,0.0,0,Transient-Party,56.0,0,1,Check-Out,2016-02-29,2,2016-02-26,3,3.0,8-30 days,168.0,0.0,Not Canceled,No
Resort Hotel,0,16,2016,February,9,27,1,1,2,0.0,0,HB,BRA,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0.0,0,Transient,85.0,0,0,Check-Out,2016-02-29,2,2016-02-27,2,2.0,8-30 days,170.0,0.0,Not Canceled,No
Resort Hotel,0,17,2016,February,9,26,1,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient-Party,56.0,0,0,Check-Out,2016-02-29,2,2016-02-26,3,2.0,8-30 days,168.0,0.0,Not Canceled,No
Resort Hotel,0,44,2016,February,9,27,1,1,3,1.0,0,BB,ESP,Direct,Direct,0,0,0,H,H,2,No Deposit,0.0,0.0,0,Transient,81.0,0,0,Check-Out,2016-02-29,2,2016-02-27,2,4.0,31-90 days,162.0,0.0,Not Canceled,No
Resort Hotel,0,17,2016,February,9,26,1,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,56.0,0,0,Check-Out,2016-02-29,2,2016-02-26,3,2.0,8-30 days,168.0,0.0,Not Canceled,No
Resort Hotel,0,35,2016,February,9,26,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,76.0,0,0,Check-Out,2016-02-29,2,2016-02-26,3,4.0,31-90 days,228.0,0.0,Not Canceled,No
Resort Hotel,0,4,2016,February,9,26,1,2,2,2.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,196.0,0.0,0,Transient,88.0,0,1,Check-Out,2016-02-29,2,2016-02-26,3,4.0,0-7 days,264.0,0.0,Not Canceled,No
Resort Hotel,0,4,2016,February,9,26,1,2,2,1.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,196.0,0.0,0,Transient,73.0,0,1,Check-Out,2016-02-29,2,2016-02-26,3,3.0,0-7 days,219.0,0.0,Not Canceled,No
Resort Hotel,0,9,2016,February,9,27,1,1,2,1.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0.0,0,Transient,68.75,0,1,Check-Out,2016-02-29,2,2016-02-27,2,3.0,8-30 days,137.5,0.0,Not Canceled,No
Resort Hotel,0,10,2016,February,9,27,1,1,2,2.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,0.0,0,Transient,85.0,0,0,Check-Out,2016-02-29,2,2016-02-27,2,4.0,8-30 days,170.0,0.0,Not Canceled,No
Resort Hotel,0,12,2016,February,9,27,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,48.0,0,2,Check-Out,2016-02-29,2,2016-02-27,2,2.0,8-30 days,96.0,0.0,Not Canceled,No
Resort Hotel,0,4,2016,February,9,26,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,51.33,0,2,Check-Out,2016-02-29,2,2016-02-26,3,2.0,0-7 days,153.99,0.0,Not Canceled,No
Resort Hotel,0,3,2016,February,9,27,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,171.0,0.0,0,Transient,55.0,0,0,Check-Out,2016-02-29,2,2016-02-27,2,2.0,0-7 days,110.0,0.0,Not Canceled,No
Resort Hotel,0,9,2016,February,9,27,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,68.0,0,1,Check-Out,2016-02-29,2,2016-02-27,2,1.0,8-30 days,136.0,0.0,Not Canceled,No
Resort Hotel,0,24,2016,February,9,26,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,54.0,1,2,Check-Out,2016-02-29,2,2016-02-26,3,2.0,8-30 days,162.0,0.0,Not Canceled,No
Resort Hotel,0,24,2016,February,9,26,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,48.0,0,2,Check-Out,2016-02-29,2,2016-02-26,3,2.0,8-30 days,144.0,0.0,Not Canceled,No
Resort Hotel,0,5,2016,February,9,27,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,65.0,0,1,Check-Out,2016-02-29,2,2016-02-27,2,2.0,0-7 days,130.0,0.0,Not Canceled,No
Resort Hotel,0,7,2016,February,9,26,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,68.0,0,1,Check-Out,2016-02-29,2,2016-02-26,3,2.0,0-7 days,204.0,0.0,Not Canceled,No
Resort Hotel,0,53,2016,February,9,26,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,30.0,0,0,Check-Out,2016-02-29,2,2016-02-26,3,2.0,31-90 days,90.0,0.0,Not Canceled,No
Resort Hotel,0,8,2016,February,9,27,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,0.0,0,Transient,55.44,0,1,Check-Out,2016-02-29,2,2016-02-27,2,2.0,8-30 days,110.88,0.0,Not Canceled,No
Resort Hotel,0,42,2016,February,9,26,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Check-Out,2016-02-29,2,2016-02-26,3,2.0,31-90 days,144.0,0.0,Not Canceled,No
Resort Hotel,0,102,2016,February,9,27,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,37.0,0,1,Check-Out,2016-02-29,2,2016-02-27,2,2.0,90+ days,74.0,0.0,Not Canceled,No
Resort Hotel,0,91,2016,February,9,25,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,46.4,0,2,Check-Out,2016-03-01,2,2016-02-25,5,2.0,90+ days,232.0,0.0,Not Canceled,No
Resort Hotel,0,28,2016,February,9,23,2,5,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Transient,25.0,0,0,Check-Out,2016-03-01,2,2016-02-23,7,1.0,8-30 days,175.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,February,10,29,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,43.0,0,0,Check-Out,2016-03-01,2,2016-02-29,1,1.0,0-7 days,43.0,0.0,Not Canceled,No
Resort Hotel,0,38,2016,February,9,27,2,1,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241.0,0.0,0,Transient,76.47,1,2,Check-Out,2016-03-01,2,2016-02-27,3,2.0,31-90 days,229.41,0.0,Not Canceled,No
Resort Hotel,0,23,2016,February,10,29,1,0,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,95.0,0.0,0,Transient,25.0,0,0,Check-Out,2016-03-01,2,2016-02-29,1,1.0,8-30 days,25.0,0.0,Not Canceled,No
Resort Hotel,0,3,2016,February,10,28,2,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171.0,0.0,0,Transient,30.0,0,0,Check-Out,2016-03-01,2,2016-02-28,2,2.0,0-7 days,60.0,0.0,Not Canceled,No
Resort Hotel,0,5,2017,January,1,4,0,3,2,0.0,0,BB,PRT,Direct,TA/TO,1,0,1,A,D,0,No Deposit,250.0,0.0,0,Transient,44.0,0,0,Check-Out,2017-01-07,1,2017-01-04,3,2.0,0-7 days,132.0,0.0,Not Canceled,No
Resort Hotel,0,12,2016,February,9,27,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26.0,0.0,0,Transient,36.1,0,1,Check-Out,2016-03-01,2,2016-02-27,3,2.0,8-30 days,108.30000000000001,0.0,Not Canceled,No
Resort Hotel,0,29,2016,February,9,26,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,29.0,0,1,Check-Out,2016-03-01,2,2016-02-26,4,2.0,8-30 days,116.0,0.0,Not Canceled,No
Resort Hotel,0,3,2016,February,9,26,2,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,0.0,0,Transient,68.75,0,0,Check-Out,2016-03-01,2,2016-02-26,4,2.0,0-7 days,275.0,0.0,Not Canceled,No
Resort Hotel,0,18,2016,February,9,27,2,1,3,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,196.0,0.0,0,Transient,99.0,0,1,Check-Out,2016-03-01,2,2016-02-27,3,3.0,8-30 days,297.0,0.0,Not Canceled,No
Resort Hotel,0,2,2017,February,7,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,0.0,195.0,0,Transient,35.0,0,0,Check-Out,2017-02-16,2,2017-02-15,1,1.0,0-7 days,35.0,0.0,Not Canceled,No
Resort Hotel,0,0,2017,April,17,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,0.0,195.0,0,Transient-Party,45.0,0,0,Check-Out,2017-04-28,4,2017-04-27,1,1.0,0-7 days,45.0,0.0,Not Canceled,No
Resort Hotel,0,58,2016,February,9,26,2,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,0.0,0,Transient,57.8,0,0,Check-Out,2016-03-02,2,2016-02-26,5,2.0,31-90 days,289.0,0.0,Not Canceled,No
Resort Hotel,0,9,2016,February,10,28,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0.0,0,Transient,34.4,0,1,Check-Out,2016-03-02,2,2016-02-28,3,1.0,8-30 days,103.19999999999999,0.0,Not Canceled,No
Resort Hotel,0,0,2016,February,10,29,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0.0,290.0,0,Transient,30.0,0,0,Check-Out,2016-03-02,2,2016-02-29,2,1.0,0-7 days,60.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,13,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,D,0,No Deposit,0.0,290.0,0,Transient,67.0,0,0,Check-Out,2016-03-23,3,2016-03-22,1,1.0,0-7 days,67.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,May,19,3,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,D,D,0,No Deposit,0.0,290.0,0,Transient,63.0,0,0,Check-Out,2016-05-04,5,2016-05-03,1,1.0,0-7 days,63.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,November,49,28,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,0.0,290.0,0,Transient,30.0,0,0,Check-Out,2016-11-29,11,2016-11-28,1,1.0,0-7 days,30.0,0.0,Not Canceled,No
Resort Hotel,0,0,2017,January,3,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,0.0,290.0,0,Transient,35.0,0,0,Check-Out,2017-01-19,1,2017-01-18,1,1.0,0-7 days,35.0,0.0,Not Canceled,No
Resort Hotel,0,0,2017,January,4,23,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,D,0,No Deposit,0.0,290.0,0,Transient,35.0,0,0,Check-Out,2017-01-24,1,2017-01-23,1,1.0,0-7 days,35.0,0.0,Not Canceled,No
Resort Hotel,0,0,2017,February,6,6,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,D,0,No Deposit,0.0,290.0,0,Transient,35.0,0,0,Check-Out,2017-02-07,2,2017-02-06,1,1.0,0-7 days,35.0,0.0,Not Canceled,No
Resort Hotel,0,0,2017,March,13,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,7,A,A,0,No Deposit,0.0,290.0,0,Transient,35.0,0,0,Check-Out,2017-03-29,3,2017-03-28,1,1.0,0-7 days,35.0,0.0,Not Canceled,No
Resort Hotel,0,6,2017,May,22,31,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,0.0,290.0,0,Transient-Party,75.0,0,0,Check-Out,2017-06-02,5,2017-05-31,2,1.0,0-7 days,150.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Check-Out,2016-03-02,3,2016-03-01,1,1.0,0-7 days,43.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Check-Out,2016-03-02,3,2016-03-01,1,1.0,0-7 days,43.0,0.0,Not Canceled,No
Resort Hotel,0,1,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,43.0,0,1,Check-Out,2016-03-02,3,2016-03-01,1,1.0,0-7 days,43.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,1,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,8.0,0,0,Check-Out,2016-03-02,3,2016-03-01,1,2.0,0-7 days,8.0,0.0,Not Canceled,No
Resort Hotel,0,1,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,167.0,0,Transient,30.0,0,0,Check-Out,2016-03-02,3,2016-03-01,1,1.0,0-7 days,30.0,0.0,Not Canceled,No
Resort Hotel,0,6,2017,March,11,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,0.0,167.0,0,Transient,35.0,0,1,Check-Out,2017-03-16,3,2017-03-15,1,1.0,0-7 days,35.0,0.0,Not Canceled,No
Resort Hotel,0,1,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Check-Out,2016-03-02,3,2016-03-01,1,1.0,0-7 days,43.0,0.0,Not Canceled,No
Resort Hotel,0,22,2016,February,9,24,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,63.14,1,1,Check-Out,2016-03-02,2,2016-02-24,7,2.0,8-30 days,441.98,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,40.0,0,0,Check-Out,2016-03-02,3,2016-03-01,1,1.0,0-7 days,40.0,0.0,Not Canceled,No
Resort Hotel,0,83,2016,February,10,28,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,62.53,0,1,Check-Out,2016-03-02,2,2016-02-28,3,2.0,31-90 days,187.59,0.0,Not Canceled,No
Resort Hotel,0,17,2016,February,10,28,2,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Check-Out,2016-03-02,2,2016-02-28,3,1.0,8-30 days,129.0,0.0,Not Canceled,No
Resort Hotel,0,1,2016,March,10,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Check-Out,2016-03-02,3,2016-03-01,1,2.0,0-7 days,48.0,0.0,Not Canceled,No
Resort Hotel,0,38,2016,February,9,25,2,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,35.0,1,1,Check-Out,2016-03-02,2,2016-02-25,6,2.0,31-90 days,210.0,0.0,Not Canceled,No
Resort Hotel,0,38,2016,February,9,25,2,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,29.0,0,1,Check-Out,2016-03-02,2,2016-02-25,6,2.0,31-90 days,174.0,0.0,Not Canceled,No
Resort Hotel,0,14,2016,February,8,17,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,5,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Check-Out,2016-03-02,2,2016-02-17,14,2.0,8-30 days,672.0,0.0,Not Canceled,No
Resort Hotel,0,19,2016,February,9,24,2,5,2,0.0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,34.57,0,0,Check-Out,2016-03-02,2,2016-02-24,7,2.0,8-30 days,241.99,0.0,Not Canceled,No
Resort Hotel,0,88,2016,February,9,24,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient,27.43,0,0,Check-Out,2016-03-02,2,2016-02-24,7,2.0,31-90 days,192.01,0.0,Not Canceled,No
Resort Hotel,0,22,2016,February,6,4,8,20,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,363.0,0.0,0,Transient,72.21,0,0,Check-Out,2016-03-03,2,2016-02-04,28,2.0,8-30 days,2021.8799999999999,0.0,Not Canceled,No
Resort Hotel,0,28,2016,March,10,1,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Check-Out,2016-03-03,3,2016-03-01,2,2.0,8-30 days,96.0,0.0,Not Canceled,No
Resort Hotel,0,20,2016,February,9,25,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,0.0,0,Transient,56.7,0,0,Check-Out,2016-03-03,2,2016-02-25,7,2.0,8-30 days,396.90000000000003,0.0,Not Canceled,No
Resort Hotel,0,42,2016,February,9,25,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Contract,31.0,0,0,Check-Out,2016-03-03,2,2016-02-25,7,2.0,31-90 days,217.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,2,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,40.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,1.0,0-7 days,40.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,1,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,54.0,1,0,Check-Out,2016-03-03,3,2016-03-01,2,2.0,0-7 days,108.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,167.0,0,Transient,30.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,1.0,0-7 days,30.0,0.0,Not Canceled,No
Resort Hotel,0,1,2016,March,10,2,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,1.0,0-7 days,43.0,0.0,Not Canceled,No
Resort Hotel,0,7,2016,February,10,29,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0.0,0,Transient,66.0,1,0,Check-Out,2016-03-03,2,2016-02-29,3,2.0,0-7 days,198.0,0.0,Not Canceled,No
Resort Hotel,0,7,2016,February,10,29,1,2,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0.0,0,Transient,58.0,1,0,Check-Out,2016-03-03,2,2016-02-29,3,1.0,0-7 days,174.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,2,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,40.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,1.0,0-7 days,40.0,0.0,Not Canceled,No
Resort Hotel,0,6,2016,March,10,2,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,1.0,0-7 days,43.0,0.0,Not Canceled,No
Resort Hotel,0,11,2016,February,10,28,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,0.0,0,Transient,29.0,0,0,Check-Out,2016-03-03,2,2016-02-28,4,2.0,8-30 days,116.0,0.0,Not Canceled,No
Resort Hotel,0,19,2016,February,10,29,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,60.0,1,0,Check-Out,2016-03-03,2,2016-02-29,3,2.0,8-30 days,180.0,0.0,Not Canceled,No
Resort Hotel,0,14,2016,February,10,29,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,43.0,1,0,Check-Out,2016-03-03,2,2016-02-29,3,2.0,8-30 days,129.0,0.0,Not Canceled,No
Resort Hotel,0,38,2016,February,9,25,2,5,2,0.0,0,FB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,0.0,0,Transient,69.21,0,0,Check-Out,2016-03-03,2,2016-02-25,7,2.0,31-90 days,484.46999999999997,0.0,Not Canceled,No
Resort Hotel,0,5,2016,March,10,2,0,1,2,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,E,E,0,No Deposit,360.0,0.0,0,Transient,65.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,2.0,0-7 days,65.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,45.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,2.0,0-7 days,45.0,0.0,Not Canceled,No
Resort Hotel,0,3,2016,February,10,29,1,2,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,196.0,0.0,0,Transient,55.0,0,0,Check-Out,2016-03-03,2,2016-02-29,3,2.0,0-7 days,165.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,2,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,2.0,0-7 days,48.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,1,0,2,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,F,F,1,No Deposit,0.0,0.0,0,Transient,65.0,1,0,Check-Out,2016-03-03,3,2016-03-01,2,2.0,0-7 days,130.0,0.0,Not Canceled,No
Resort Hotel,0,2,2016,March,10,2,0,1,2,0.0,0,BB,PRT,Online TA,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,58.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,2.0,0-7 days,58.0,0.0,Not Canceled,No
Resort Hotel,0,0,2016,February,10,29,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,43.0,0,1,Check-Out,2016-03-03,2,2016-02-29,3,1.0,0-7 days,129.0,0.0,Not Canceled,No
Resort Hotel,0,10,2016,February,10,29,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,241.0,0.0,0,Transient,63.6,0,1,Check-Out,2016-03-03,2,2016-02-29,3,2.0,8-30 days,190.8,0.0,Not Canceled,No
Resort Hotel,0,0,2016,March,10,2,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,29.0,0,0,Check-Out,2016-03-03,3,2016-03-02,1,2.0,0-7 days,29.0,0.0,Not Canceled,No
Resort Hotel,0,26,2016,February,10,29,1,2,2,0.0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,53.33,0,1,Check-Out,2016-03-03,2,2016-02-29,3,2.0,8-30 days,159.99,0.0,Not Canceled,No
Resort Hotel,0,1,2016,February,8,18,4,10,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,26.1,0,0,Check-Out,2016-03-03,2,2016-02-18,14,2.0,0-7 days,365.40000000000003,0.0,Not Canceled,No
Resort Hotel,0,26,2016,February,10,28,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,86.0,0,1,Check-Out,2016-03-03,2,2016-02-28,4,2.0,8-30 days,344.0,0.0,Not Canceled,No
